time,px,py,pz,qw,qx,qy,qz,pxHat,pyHat,pzHat,qwHat,qxHat,qyHat,qzHat,
8.37356,6.29481,3.1879,0.162755,0.162902,0.0155082,-0.00620952,0.986501,6.32422,3.1876,0.185627,0.160722,0.0186498,-0.00460881,0.986813,
8.43146,6.2695,3.19632,0.163138,0.15946,0.0154285,-0.00618533,0.987064,6.29931,3.19566,0.186629,0.156819,0.0186314,-0.00468252,0.987441,
8.45436,6.2695,3.19632,0.163138,0.15946,0.0154285,-0.00618533,0.987064,6.28924,3.19886,0.187033,0.155381,0.0186246,-0.00470964,0.987668,
8.51438,6.23204,3.20835,0.163388,0.152887,0.0152742,-0.00613334,0.988107,6.26402,3.20692,0.188047,0.15005,0.0185989,-0.00481006,0.988492,
8.57217,6.20575,3.21653,0.163744,0.148254,0.0152057,-0.00611858,0.988814,6.24011,3.21453,0.189007,0.145605,0.0185771,-0.00489361,0.989156,
8.59421,6.19541,3.21955,0.163574,0.146523,0.0151394,-0.00606831,0.989073,6.23042,3.21744,0.189393,0.1438,0.0185681,-0.0049275,0.98942,
8.65216,6.16941,3.22727,0.163937,0.141666,0.0150667,-0.0061106,0.989781,6.20473,3.22507,0.190417,0.138704,0.0185425,-0.00502305,0.990148,
8.67414,6.15896,3.23018,0.163774,0.139708,0.0150417,-0.00605115,0.99006,6.19506,3.22783,0.1908,0.13674,0.0185325,-0.0050598,0.990421,
8.73212,6.13249,3.23766,0.164123,0.133806,0.0149992,-0.00606867,0.990875,6.1694,3.23505,0.191816,0.130678,0.0185012,-0.00517308,0.991239,
8.75501,6.12119,3.24067,0.164004,0.131537,0.0150033,-0.00598471,0.99118,6.15925,3.23778,0.192216,0.12842,0.0184894,-0.00521521,0.991534,
8.81501,6.09441,3.24781,0.164376,0.12632,0.0149881,-0.00592185,0.991859,6.13284,3.24473,0.193255,0.122946,0.0184603,-0.00531718,0.992228,
8.87283,6.06806,3.25455,0.164714,0.121585,0.0150003,-0.00584029,0.992451,6.10725,3.25117,0.194257,0.118067,0.0184339,-0.00540785,0.99282,
8.89486,6.05755,3.2571,0.164558,0.119764,0.0150523,-0.00570732,0.992672,6.09754,3.25351,0.194635,0.116265,0.0184241,-0.00544131,0.993033,
8.95472,6.05755,3.2571,0.164558,0.119764,0.0150523,-0.00570732,0.992672,6.07101,3.2598,0.195668,0.111882,0.0183999,-0.00552255,0.993536,
9.01274,6.03097,3.26355,0.164951,0.11558,0.0151133,-0.00563529,0.993167,6.04516,3.2657,0.196671,0.107862,0.0183774,-0.00559693,0.99398,
9.03565,5.99372,3.27213,0.165166,0.110158,0.0152597,-0.00548153,0.993782,6.03469,3.268,0.197076,0.106321,0.0183687,-0.00562541,0.994146,
9.09546,5.96679,3.27812,0.165556,0.109311,0.0153645,-0.00539671,0.993874,6.00813,3.27374,0.198102,0.105376,0.0183633,-0.00564288,0.994247,
9.15556,5.9395,3.28417,0.165969,0.107296,0.0155197,-0.00526539,0.994092,5.98116,3.27952,0.199143,0.103429,0.0183523,-0.00567882,0.994451,
9.2154,5.9126,3.29002,0.166379,0.104914,0.0156965,-0.00516293,0.994344,5.95447,3.28512,0.200171,0.101047,0.0183386,-0.00572276,0.994696,
9.27541,5.88588,3.29571,0.166793,0.102201,0.0158581,-0.00511904,0.994624,5.92788,3.29058,0.201193,0.0982793,0.0183226,-0.00577375,0.994973,
9.33319,5.85961,3.30117,0.167181,0.10023,0.0160156,-0.0051066,0.994822,5.90207,3.29573,0.202184,0.0962294,0.0183107,-0.00581149,0.995174,
9.35624,5.84864,3.30341,0.167065,0.0995686,0.0161788,-0.00508835,0.994886,5.8916,3.29777,0.202584,0.0955458,0.0183067,-0.00582406,0.99524,
9.41616,5.82206,3.30878,0.167522,0.0983246,0.0163389,-0.00511877,0.995007,5.86501,3.30292,0.203602,0.0942305,0.018299,-0.00584825,0.995365,
9.47404,5.79581,3.31398,0.167956,0.0962973,0.016562,-0.00492002,0.995203,5.83915,3.30785,0.204591,0.0922051,0.018287,-0.00588547,0.995555,
9.49597,5.78584,3.31587,0.167848,0.0953038,0.0167986,-0.00463013,0.995296,5.8293,3.30969,0.204967,0.0912226,0.0182812,-0.00590351,0.995645,
9.55603,5.75884,3.32101,0.168369,0.0928975,0.0170367,-0.00430162,0.995521,5.80239,3.31466,0.205993,0.0887301,0.0182664,-0.00594925,0.99587,
9.61586,5.75884,3.32101,0.168369,0.0928975,0.0170367,-0.00430162,0.995521,5.77551,3.31948,0.207016,0.0840846,0.0182384,-0.00603438,0.996273,
9.67375,5.70614,3.33055,0.169389,0.0845711,0.0175871,-0.00376285,0.996255,5.75069,3.32359,0.207956,0.0802193,0.0182149,-0.00610508,0.996592,
9.69572,5.6962,3.33224,0.169294,0.0829338,0.0179169,-0.00350092,0.996388,5.74094,3.32515,0.208324,0.0785462,0.0182046,-0.00613565,0.996725,
9.79659,5.65057,3.33993,0.170532,0.0751497,0.0182396,-0.0033793,0.997,5.69786,3.33213,0.209953,0.0710634,0.0181581,-0.00627211,0.997287,
9.85669,5.62354,3.34405,0.171104,0.0712537,0.0185713,-0.00321431,0.99728,5.67149,3.33609,0.210945,0.0672153,0.0181337,-0.00634211,0.997554,
9.91657,5.59646,3.34797,0.171698,0.0681432,0.018875,-0.00305498,0.997492,5.64528,3.33977,0.211927,0.0641482,0.0181142,-0.00639783,0.997755,
9.97439,5.57016,3.35161,0.172251,0.0640516,0.01921,-0.00291062,0.997757,5.62028,3.34313,0.212861,0.060264,0.0180891,-0.00646829,0.997998,
9.99636,5.56019,3.35292,0.172186,0.0623316,0.019548,-0.00274161,0.99786,5.61054,3.3444,0.213225,0.0587139,0.018079,-0.00649638,0.99809,
10.0544,5.53373,3.35626,0.172804,0.0591689,0.0198645,-0.00262995,0.998047,5.58488,3.34759,0.21418,0.0556532,0.018059,-0.00655178,0.998265,
10.0773,5.52304,3.35754,0.172789,0.0578967,0.0201863,-0.00249102,0.998115,5.57427,3.34868,0.214572,0.0543507,0.0180505,-0.00657534,0.998337,
10.1373,5.49607,3.36069,0.173467,0.0543035,0.0204534,-0.00241382,0.998312,5.54773,3.35161,0.215554,0.0507878,0.0180269,-0.00663971,0.998525,
10.1972,5.49607,3.36069,0.173467,0.0543035,0.0204534,-0.00241382,0.998312,5.52121,3.35451,0.216535,0.0468363,0.0180005,-0.00671099,0.998718,
10.2549,5.44238,3.36633,0.17484,0.0464007,0.0208581,-0.00225723,0.998703,5.49546,3.35706,0.217484,0.0432217,0.0179761,-0.00677609,0.998881,
10.277,5.43161,3.36732,0.174828,0.0446352,0.0209923,-0.00212929,0.99878,5.48525,3.35797,0.217859,0.0416092,0.0179651,-0.0068051,0.998949,
10.3348,5.40507,3.36968,0.175507,0.0406912,0.0210278,-0.00205222,0.998948,5.45949,3.36033,0.218805,0.0378118,0.0179391,-0.00687333,0.9991,
10.3579,5.39341,3.37061,0.175537,0.0390706,0.0210337,-0.00196023,0.999013,5.4487,3.36118,0.219199,0.0362896,0.0179286,-0.00690066,0.999157,
10.4178,5.36593,3.37274,0.176283,0.0358689,0.0209871,-0.00190994,0.999134,5.42167,3.36318,0.220185,0.0330451,0.0179061,-0.00695883,0.999269,
10.4778,5.36593,3.37274,0.176283,0.0358689,0.0209871,-0.00190994,0.999134,5.39449,3.3649,0.221172,0.0310779,0.0178924,-0.00699407,0.999332,
10.5356,5.31047,3.37656,0.17767,0.0340367,0.0207378,-0.00176804,0.999204,5.36854,3.36653,0.222114,0.0310183,0.017892,-0.00699513,0.999334,
10.5578,5.29961,3.37727,0.177629,0.0338936,0.020572,-0.00169767,0.999212,5.35829,3.36716,0.222486,0.0309428,0.0178915,-0.00699648,0.999337,
10.6176,5.29961,3.37727,0.177629,0.0338936,0.020572,-0.00169767,0.999212,5.33153,3.36886,0.223458,0.0301771,0.0178861,-0.00701019,0.99936,
10.6754,5.24522,3.38085,0.178893,0.0330511,0.0201871,-0.00160223,0.999249,5.30558,3.37056,0.224401,0.030303,0.017887,-0.00700794,0.999356,
10.6984,5.23423,3.38153,0.178831,0.0330849,0.0200122,-0.00157753,0.999251,5.29519,3.37114,0.224777,0.0303072,0.017887,-0.00700786,0.999356,
10.7584,5.23423,3.38153,0.178831,0.0330849,0.0200122,-0.00157753,0.999251,5.26811,3.37251,0.225755,0.0302523,0.0178866,-0.00700884,0.999358,
10.8183,5.1796,3.38509,0.180076,0.033594,0.019806,-0.00149797,0.999238,5.24042,3.37331,0.226746,0.0301963,0.0178862,-0.00700984,0.999359,
10.8782,5.15215,3.38693,0.180668,0.0339405,0.0197864,-0.00142419,0.999227,5.21253,3.37469,0.227753,0.0303139,0.017887,-0.00700774,0.999356,
10.9381,5.12482,3.38877,0.181254,0.0339603,0.0197637,-0.00141782,0.999227,5.18524,3.37655,0.228745,0.0304107,0.0178877,-0.007006,0.999353,
10.9959,5.0985,3.39054,0.181823,0.033697,0.0197834,-0.00139669,0.999235,5.15949,3.37874,0.229689,0.0305729,0.0178889,-0.0070031,0.999348,
11.0191,5.0985,3.39054,0.181823,0.033697,0.0197834,-0.00139669,0.999235,5.14903,3.3794,0.230069,0.0306043,0.0178891,-0.00700254,0.999347,
11.079,5.08743,3.39129,0.181717,0.0338083,0.0198245,-0.00134223,0.999231,5.12247,3.38093,0.231031,0.0315497,0.0178957,-0.00698561,0.999318,
11.1369,5.03378,3.39501,0.18285,0.0345676,0.0199937,-0.00114513,0.999202,5.09691,3.38245,0.231957,0.0313994,0.0178946,-0.0069883,0.999322,
11.159,5.03378,3.39501,0.18285,0.0345676,0.0199937,-0.00114513,0.999202,5.0869,3.38318,0.232322,0.0313254,0.0178941,-0.00698963,0.999325,
11.2188,4.99686,3.39762,0.183353,0.0345729,0.020253,-0.000982247,0.999196,5.06082,3.38521,0.233275,0.0315783,0.0178959,-0.0069851,0.999317,
11.2787,4.96986,3.39952,0.183967,0.034912,0.0204278,-0.000866325,0.999181,5.03493,3.38769,0.234228,0.032428,0.0179018,-0.00696988,0.999289,
11.3366,4.9437,3.40138,0.184558,0.0352466,0.0205981,-0.000755191,0.999166,5.01003,3.38964,0.235138,0.03308,0.0179064,-0.0069582,0.999268,
11.3586,4.9437,3.40138,0.184558,0.0352466,0.0205981,-0.000755191,0.999166,5.00071,3.39074,0.235483,0.0333635,0.0179083,-0.00695311,0.999259,
11.4594,4.88802,3.40539,0.185922,0.0330374,0.0209098,-0.00052914,0.999235,4.95994,3.39507,0.23699,0.0325089,0.0179024,-0.00696843,0.999287,
11.5194,4.86101,3.40724,0.186585,0.0312937,0.0210245,-0.000390187,0.999289,4.93494,3.39798,0.237918,0.0315808,0.0178959,-0.00698505,0.999317,
11.5793,4.83411,3.40901,0.187237,0.0302648,0.0210898,-0.000216323,0.999319,4.90963,3.39995,0.238843,0.0308834,0.017891,-0.00699754,0.999338,
11.6373,4.80803,3.41068,0.187801,0.0290201,0.0211357,-3.62659e-05,0.999355,4.88598,3.40288,0.239723,0.030501,0.0178884,-0.00700438,0.99935,
11.6592,4.79809,3.41137,0.187648,0.0285173,0.0211265,9.13856e-05,0.99937,4.87659,3.40355,0.240065,0.030131,0.0178858,-0.007011,0.999361,
11.76,4.75213,3.41412,0.189067,0.0242175,0.0209697,-6.73416e-05,0.999487,4.8341,3.40454,0.241582,0.0258679,0.0178557,-0.00708723,0.999481,
11.82,4.72549,3.41557,0.189656,0.0211048,0.0207771,-0.000248823,0.999561,4.80765,3.40529,0.242528,0.0227163,0.0178333,-0.00714349,0.999557,
11.8799,4.69829,3.41687,0.190222,0.0185173,0.0206048,-0.000363244,0.999616,4.78103,3.40624,0.243484,0.0202284,0.0178154,-0.00718786,0.999611,
11.9377,4.67204,3.41794,0.190735,0.0161757,0.0205043,-0.000303215,0.999659,4.75561,3.40712,0.244396,0.0180787,0.0177999,-0.00722615,0.999652,
11.9597,4.6619,3.41839,0.190536,0.0151192,0.0203825,-0.00028107,0.999678,4.74587,3.40714,0.24474,0.0170794,0.0177927,-0.00724394,0.99967,
12.0178,4.63585,3.41929,0.191061,0.0130983,0.0202251,-0.000412008,0.99971,4.72067,3.40911,0.245661,0.0155687,0.0177817,-0.00727082,0.999694,
12.0407,4.63585,3.41929,0.191061,0.0130983,0.0202251,-0.000412008,0.99971,4.71044,3.40979,0.246033,0.014927,0.017777,-0.00728223,0.999704,
12.1007,4.59796,3.42043,0.191417,0.00962012,0.019955,-0.000617209,0.999754,4.68465,3.41158,0.246972,0.0130073,0.017763,-0.00731635,0.999731,
12.1605,4.57086,3.42104,0.191962,0.00636746,0.0198111,-0.000819417,0.999783,4.659,3.41282,0.247897,0.0102779,0.017743,-0.00736482,0.999763,
12.2204,4.54346,3.42148,0.192502,0.00332535,0.0196204,-0.00105969,0.999801,4.63248,3.41264,0.248832,0.00711032,0.0177196,-0.007421,0.99979,
12.2804,4.51628,3.42173,0.193012,9.39536e-05,0.0194926,-0.00113276,0.999809,4.60507,3.41207,0.249792,0.00341798,0.017692,-0.00748639,0.99981,
12.3382,4.48994,3.42184,0.193462,-0.00322081,0.0192808,-0.00132635,0.999808,4.5789,3.41284,0.250729,0.00017253,0.0176676,-0.00754378,0.999815,
12.3613,4.47908,3.42186,0.193252,-0.0046123,0.0190823,-0.0014225,0.999806,4.56836,3.41312,0.251106,-0.00108009,0.0176582,-0.00756591,0.999815,
12.4212,4.45165,3.4217,0.19372,-0.00737251,0.0188831,-0.00151426,0.999793,4.54134,3.41385,0.252072,-0.00376096,0.0176378,-0.00761323,0.999808,
12.4812,4.42418,3.42144,0.19417,-0.0102451,0.0186366,-0.00171692,0.999772,4.51424,3.41453,0.25304,-0.00651372,0.0176168,-0.00766176,0.999794,
12.541,4.39604,3.42102,0.194576,-0.0132911,0.0183217,-0.00198881,0.999742,4.48703,3.41394,0.253994,-0.00974762,0.0175919,-0.00771871,0.999768,
12.6009,4.36794,3.42039,0.194959,-0.0155215,0.0181271,-0.00197668,0.999713,4.45953,3.4134,0.254958,-0.0119593,0.0175748,-0.00775761,0.999744,
12.6589,4.34109,3.41969,0.195306,-0.0179419,0.0178847,-0.0021185,0.999677,4.43291,3.41275,0.255889,-0.0143417,0.0175563,-0.00779947,0.999713,
12.6818,4.34109,3.41969,0.195306,-0.0179419,0.0178847,-0.0021185,0.999677,4.42227,3.41245,0.256261,-0.0152786,0.017549,-0.00781592,0.999699,
12.7417,4.30164,3.41841,0.195432,-0.0184889,0.0176149,-0.00196251,0.999672,4.39475,3.4116,0.25722,-0.0148526,0.0175523,-0.00780844,0.999705,
12.7996,4.27434,3.41751,0.195755,-0.0196642,0.0175071,-0.00194319,0.999651,4.36808,3.4108,0.258151,-0.0159103,0.017544,-0.007827,0.999689,
12.8216,4.26316,3.41718,0.195525,-0.0201419,0.0173743,-0.00201464,0.999644,4.35792,3.41047,0.258505,-0.0163502,0.0175406,-0.00783472,0.999682,
12.8815,4.23514,3.41614,0.195874,-0.0203738,0.0172734,-0.00204982,0.999641,4.33047,3.40956,0.259462,-0.0166292,0.0175384,-0.00783962,0.999677,
12.9414,4.20724,3.41506,0.19622,-0.020252,0.017225,-0.00207804,0.999644,4.30301,3.40864,0.260419,-0.0165263,0.0175392,-0.00783781,0.999679,
12.9994,4.18083,3.41406,0.196539,-0.0200218,0.0171849,-0.0021646,0.99965,4.27665,3.40776,0.261338,-0.0163246,0.0175408,-0.00783427,0.999682,
13.0215,4.17041,3.41371,0.19628,-0.0197485,0.0171708,-0.00224265,0.999655,4.26669,3.40743,0.261685,-0.0161338,0.0175423,-0.00783093,0.999685,
13.1222,4.12389,3.41191,0.197287,-0.0225155,0.0171768,-0.00235255,0.999596,4.22071,3.40594,0.263288,-0.0191036,0.0175189,-0.007883,0.999633,
13.1821,4.12389,3.41191,0.197287,-0.0225155,0.0171768,-0.00235255,0.999596,4.19311,3.40487,0.264247,-0.0194774,0.017516,-0.00788956,0.999626,
13.242,4.06781,3.40954,0.197981,-0.0227642,0.0170248,-0.00263733,0.999592,4.16523,3.40378,0.265216,-0.01972,0.0175141,-0.00789381,0.999621,
13.3,4.04121,3.40843,0.198306,-0.0240403,0.0169909,-0.00259202,0.999563,4.13851,3.40272,0.266145,-0.0211369,0.0175029,-0.00791862,0.999592,
13.322,4.03094,3.40807,0.198037,-0.0243836,0.0169695,-0.00242966,0.999556,4.12856,3.40229,0.26649,-0.021647,0.0174988,-0.00792756,0.999581,
13.4228,3.98393,3.40597,0.199015,-0.0228951,0.0168505,-0.00246488,0.999593,4.0823,3.40027,0.268095,-0.0202332,0.01751,-0.0079028,0.999611,
13.4829,3.95647,3.40486,0.19933,-0.0210289,0.0167455,-0.00242627,0.999636,4.05499,3.39916,0.269044,-0.0184419,0.0175241,-0.00787141,0.999645,
13.5427,3.92903,3.40386,0.199647,-0.0177716,0.0165816,-0.00250736,0.999701,4.02763,3.39814,0.269996,-0.015163,0.0175499,-0.00781389,0.999701,
13.6006,3.90247,3.40303,0.199925,-0.0153739,0.0164937,-0.00244077,0.999743,4.00112,3.39733,0.270921,-0.0126745,0.0175693,-0.00777018,0.999735,
13.6226,3.89232,3.40284,0.199639,-0.0145337,0.0164014,-0.00242184,0.999757,3.9911,3.3973,0.271274,-0.01197,0.0175747,-0.0077578,0.999744,
13.6806,3.86602,3.40219,0.199932,-0.0117465,0.0163305,-0.00237124,0.999795,3.96481,3.39742,0.272206,-0.00946823,0.0175941,-0.00771379,0.999771,
13.7034,3.85566,3.40207,0.199674,-0.0106406,0.016258,-0.00232993,0.999809,3.95421,3.39747,0.272581,-0.00853841,0.0176013,-0.00769743,0.999779,
13.7634,3.82825,3.40162,0.2,-0.00874903,0.0161924,-0.00231585,0.999828,3.92701,3.39758,0.273544,-0.00674972,0.017615,-0.00766593,0.999793,
13.8233,3.80062,3.4013,0.200299,-0.00637483,0.0160841,-0.00237134,0.999848,3.9003,3.3978,0.274492,-0.00440916,0.0176329,-0.00762467,0.999806,
13.8832,3.77312,3.40111,0.200589,-0.00307971,0.0159407,-0.00250763,0.999865,3.87375,3.39846,0.275441,-0.00100678,0.0176587,-0.00756462,0.999815,
13.9432,3.74551,3.4011,0.20088,-0.00056982,0.0158254,-0.00265812,0.999871,3.84725,3.39908,0.276387,0.00153579,0.0176779,-0.0075197,0.999814,
14.001,3.71904,3.40125,0.201128,0.00140353,0.0157538,-0.00279545,0.999871,3.822,3.39993,0.277292,0.00365736,0.0176938,-0.00748217,0.999809,
14.0241,3.70851,3.40145,0.200858,0.00224919,0.0157006,-0.00295976,0.99987,3.81172,3.40024,0.27766,0.00449359,0.0177001,-0.00746737,0.999805,
14.084,3.70851,3.40145,0.200858,0.00224919,0.0157006,-0.00295976,0.99987,3.78568,3.40151,0.2786,0.0072725,0.0177208,-0.00741814,0.999789,
14.1439,3.65418,3.40208,0.201441,0.00746869,0.0156975,-0.00327303,0.999844,3.76004,3.40287,0.279527,0.0105623,0.0177451,-0.00735979,0.99976,
14.2038,3.65418,3.40208,0.201441,0.00746869,0.0156975,-0.00327303,0.999844,3.7338,3.40295,0.280456,0.0123758,0.0177584,-0.00732759,0.999739,
14.2636,3.60027,3.40317,0.202056,0.0127545,0.0157983,-0.00348024,0.999788,3.70669,3.40361,0.281424,0.0151761,0.0177789,-0.00727782,0.9997,
14.3215,3.5742,3.4039,0.202347,0.0162901,0.0158815,-0.00361291,0.999735,3.68037,3.40441,0.282367,0.0187365,0.0178047,-0.00721445,0.99964,
14.3446,3.56388,3.40429,0.202115,0.0162901,0.0158815,-0.00361291,0.999735,3.66983,3.4048,0.282745,0.0201883,0.0178151,-0.00718859,0.999612,
14.4045,3.56388,3.40429,0.202115,0.0177691,0.0159402,-0.00379569,0.999708,3.6424,3.4059,0.283732,0.0232249,0.0178369,-0.00713444,0.999546,
14.4623,3.51048,3.40648,0.202778,0.0237892,0.0160829,-0.00405673,0.999579,3.61601,3.40712,0.284683,0.0263156,0.0178589,-0.00707925,0.999469,
14.4845,3.51048,3.40648,0.202778,0.0237892,0.0160829,-0.00405673,0.999579,3.60587,3.40765,0.28505,0.0275594,0.0178677,-0.00705702,0.999436,
14.5443,3.47352,3.40845,0.202905,0.028646,0.01622,-0.00431445,0.999449,3.57884,3.40914,0.286028,0.0311514,0.0178929,-0.00699275,0.99933,
14.6042,3.44619,3.41009,0.203288,0.0317517,0.0162858,-0.00441111,0.999353,3.5514,3.41085,0.287024,0.0343285,0.017915,-0.00693583,0.999226,
14.6621,3.42012,3.4118,0.203636,0.0340305,0.0163807,-0.00444929,0.999277,3.52519,3.41264,0.287977,0.0366456,0.0179311,-0.00689426,0.999144,
14.6852,3.40983,3.41256,0.203445,0.0349691,0.0164584,-0.00452496,0.999243,3.51483,3.4134,0.288355,0.0374899,0.0179369,-0.00687911,0.999112,
14.7451,3.38262,3.41449,0.203858,0.0382728,0.0165744,-0.00436031,0.99912,3.48756,3.41544,0.28935,0.0407603,0.0179593,-0.00682035,0.998984,
14.8049,3.35608,3.41638,0.204389,0.0406721,0.0172574,-0.00321353,0.999018,3.46076,3.41763,0.29033,0.0434713,0.0179778,-0.00677159,0.99887,
14.8649,3.32889,3.41853,0.204889,0.0425499,0.0176129,-0.00246708,0.998936,3.43346,3.42,0.291331,0.0454715,0.0179913,-0.00673557,0.998781,
14.9229,3.30256,3.42073,0.205345,0.0444825,0.0178089,-0.0019174,0.99885,3.40695,3.42242,0.292305,0.0474038,0.0180043,-0.00670075,0.998691,
14.9458,3.29197,3.42161,0.205189,0.0456309,0.017925,-0.00146326,0.998796,3.39658,3.4234,0.292686,0.0484243,0.0180111,-0.00668235,0.998642,
15.0047,3.29197,3.42161,0.205189,0.0456309,0.017925,-0.00146326,0.998796,3.36983,3.426,0.293671,0.0507199,0.0180264,-0.00664093,0.998528,
15.0625,3.23899,3.42653,0.206093,0.0499188,0.0179565,-0.00100352,0.998591,3.34346,3.42868,0.294644,0.0526803,0.0180394,-0.00660552,0.998427,
15.0856,3.22826,3.42757,0.205948,0.050924,0.0179543,-0.0006709,0.998541,3.33278,3.4298,0.295039,0.0536013,0.0180455,-0.00658888,0.998378,
15.1454,3.20094,3.43033,0.206429,0.050658,0.0179272,-0.00036353,0.998555,3.30552,3.43273,0.296046,0.0533462,0.0180438,-0.00659349,0.998391,
15.2055,3.17338,3.4331,0.206918,0.0493958,0.0178555,-9.03419e-05,0.99862,3.27802,3.43568,0.297063,0.0519577,0.0180347,-0.00661858,0.998465,
15.2632,3.14707,3.4357,0.20735,0.0489857,0.0178042,0.000264481,0.998641,3.25177,3.43841,0.298032,0.0514043,0.018031,-0.00662857,0.998493,
15.2854,3.14707,3.4357,0.20735,0.0489857,0.0178042,0.000264481,0.998641,3.24191,3.43943,0.298396,0.0512238,0.0180298,-0.00663183,0.998502,
15.3862,3.13669,3.43674,0.20718,0.0488624,0.0177385,0.000581019,0.998648,3.19593,3.44415,0.300093,0.0500201,0.0180218,-0.00665356,0.998563,
15.4461,3.06264,3.44404,0.20876,0.0482665,0.0176466,0.00102944,0.998678,3.16942,3.44645,0.301065,0.0505161,0.0180251,-0.00664461,0.998538,
15.5061,3.03501,3.44674,0.209217,0.0494517,0.0176198,0.00134597,0.99862,3.14314,3.44891,0.302031,0.0519116,0.0180344,-0.00661941,0.998467,
15.5639,3.03501,3.44674,0.209217,0.0494517,0.0176198,0.00134597,0.99862,3.11733,3.45106,0.302976,0.0516155,0.0180324,-0.00662476,0.998482,
15.586,2.99815,3.45044,0.209433,0.0491564,0.0175381,0.00183342,0.998635,3.10724,3.45203,0.303347,0.051696,0.0180329,-0.00662331,0.998478,
15.6437,2.97109,3.45314,0.209843,0.0489871,0.0174953,0.00206175,0.998644,3.08089,3.45455,0.304317,0.0517655,0.0180334,-0.00662205,0.998474,
15.6668,2.95968,3.45434,0.209695,0.049032,0.0174138,0.00215173,0.998643,3.07005,3.4555,0.304715,0.0517833,0.0180335,-0.00662173,0.998474,
15.7266,2.93208,3.4571,0.210147,0.0484994,0.0173867,0.00243073,0.998669,3.04297,3.45859,0.305719,0.0518553,0.018034,-0.00662043,0.99847,
15.7867,2.90414,3.45991,0.210577,0.0480099,0.0173587,0.00274844,0.998692,3.01571,3.46106,0.30672,0.0513324,0.0180305,-0.00662987,0.998497,
15.8466,2.87643,3.46268,0.210996,0.0475152,0.01733,0.00307418,0.998715,2.98841,3.46382,0.307726,0.0510964,0.018029,-0.00663413,0.998509,
15.9064,2.84922,3.46542,0.211399,0.0466507,0.017331,0.0033121,0.998755,2.9623,3.46716,0.3087,0.0510304,0.0180285,-0.00663533,0.998512,
15.9644,2.82229,3.46813,0.211729,0.0461606,0.0174367,0.00335093,0.998776,2.93712,3.47018,0.309636,0.0511552,0.0180293,-0.00663307,0.998506,
15.9875,2.81109,3.46939,0.211509,0.0458037,0.0175916,0.00316515,0.998791,2.92694,3.4716,0.310017,0.0512846,0.0180302,-0.00663074,0.998499,
16.0473,2.78334,3.47216,0.211862,0.0447812,0.0177984,0.00289129,0.998834,2.90231,3.47541,0.310945,0.0516503,0.0180326,-0.00662413,0.99848,
16.1074,2.75521,3.4749,0.212239,0.0441677,0.0180199,0.00251546,0.998858,2.87481,3.47825,0.31196,0.051125,0.0180291,-0.00663362,0.998508,
16.1672,2.7273,3.47759,0.212626,0.0434181,0.0182264,0.00209135,0.998889,2.84742,3.48106,0.312971,0.0505004,0.018025,-0.00664489,0.998539,
16.227,2.69944,3.48026,0.213009,0.0414463,0.0184348,0.0017404,0.998969,2.82035,3.4838,0.31397,0.0486614,0.0180127,-0.00667808,0.998631,
16.2851,2.67196,3.48278,0.21339,0.0399614,0.0186724,0.00146744,0.999026,2.79363,3.4864,0.314953,0.0472358,0.0180032,-0.00670378,0.998699,
16.3079,2.66071,3.48387,0.213212,0.0393191,0.018819,0.00137169,0.999049,2.78334,3.48738,0.315332,0.0467389,0.0179998,-0.00671274,0.998722,
16.3678,2.63301,3.48624,0.21367,0.0378372,0.0190252,0.00129574,0.999102,2.75592,3.48994,0.31634,0.0453376,0.0179904,-0.00673799,0.998787,
